customer_id,income,income_volatility,credit_limit,loan_amount,transaction_frequency,missed_payment_count,age,employment_type,average_balance,account_tenure,region,debt_to_income,credit_utilization,loan_amount_outstanding,cluster_id
2249,20621.76,0.45,18560,12292.14,33,15,34,salaried,3009.86,3,south,0.5961,0.6623,212.97,High
2250,63525.28,0.15,19058,7005.5,32,3,68,salaried,5935.65,7,north,0.1103,0.3676,2126.68,Low
2251,99021.84,0.13,25746,4429.24,39,0,25,salaried,32475.11,7,east,0.0447,0.172,1895.08,Low
2252,75925.58,0.1,15185,4032.14,45,3,61,self-employed,14510.11,14,west,0.0531,0.2655,2510.92,Low
2253,91959.67,0.06,11035,3484.42,46,1,46,salaried,13056.73,2,north,0.0379,0.3158,678.45,Low
2254,65876.81,0.14,18446,3740.16,44,2,48,salaried,11384.36,13,east,0.0568,0.2028,313.64,Low
2255,77256.12,0.13,20087,7565.2,28,2,22,salaried,14905.15,13,east,0.0979,0.3766,1692.1,Low
2256,89776.28,0.11,19751,8753.44,60,5,70,salaried,40010.52,7,west,0.0975,0.4432,4678.08,Low
2257,68379.28,0.17,23249,2438.17,67,2,26,contract,22420.28,11,north,0.0357,0.1049,317.55,Low
2258,49600.95,0.24,23808,9897.13,31,10,29,contract,4096.15,6,north,0.1995,0.4157,1519.07,Medium
2259,97923.45,0.14,27419,10552.95,29,0,53,salaried,43867.7,10,south,0.1078,0.3849,9456.59,Low
2260,27495.39,0.4,21996,15622.39,25,18,61,contract,1359.01,9,north,0.5682,0.7102,1396.27,High
2261,71926.96,0.16,23017,7116.44,69,4,45,self-employed,7344.1,13,east,0.0989,0.3092,4974.31,Low
2262,38804.74,0.31,24059,14497.6,53,4,68,self-employed,2921.97,9,south,0.3736,0.6026,357.88,Medium
2263,68635.8,0.21,28827,6845.95,60,2,33,self-employed,34985.8,2,south,0.0997,0.2375,4018.51,Low
2264,66812.47,0.27,36079,14973.73,38,2,29,self-employed,12756.79,7,north,0.2241,0.415,12351.66,Low
2265,53288.33,0.15,15986,10014.5,25,5,33,salaried,6553.66,5,south,0.1879,0.6265,5351.34,Medium
2266,35680.83,0.14,9991,6958.11,21,9,51,salaried,5289.45,13,east,0.195,0.6964,1777.4,Medium
2267,42063.98,0.23,19349,9150.63,34,8,61,contract,11651.65,6,east,0.2175,0.4729,185.89,Medium
2268,46769.39,0.26,24320,11924.55,36,5,31,salaried,6524.35,1,west,0.255,0.4903,118.8,Medium
2269,41277.82,0.19,15686,9617.95,35,6,24,salaried,7081.59,7,east,0.233,0.6132,7898.6,Medium
2270,69715.9,0.08,11155,4988.42,47,1,54,salaried,26069.85,6,west,0.0716,0.4472,3132.28,Low
2271,56948.77,0.14,15946,8006.36,40,6,58,salaried,2922.13,4,south,0.1406,0.5021,3643.33,Medium
2272,70811.95,0.07,9914,1077.55,27,0,66,salaried,19416.8,1,west,0.0152,0.1087,545.49,Low
2273,82663.33,0.14,23146,6555.27,29,5,24,self-employed,26199.48,9,north,0.0793,0.2832,3479.03,Low
2274,72221.11,0.12,17333,3294.96,29,1,58,salaried,15856.57,4,west,0.0456,0.1901,1181.33,Low
2275,71364.72,0.06,8564,1187.62,69,2,39,salaried,30627.66,2,north,0.0166,0.1387,986.26,Low
2276,60054.71,0.12,14413,3397.08,29,2,26,contract,14019.04,8,south,0.0566,0.2357,3375.48,Low
2277,80234.82,0.18,28885,7416.75,28,3,54,self-employed,31339.66,2,west,0.0924,0.2568,3792.58,Low
2278,32047.1,0.21,13460,9323.2,47,7,38,salaried,7787.19,5,east,0.2909,0.6927,4601.11,Medium
2279,84336.84,0.13,21928,6185.85,43,3,33,salaried,10858.72,11,north,0.0733,0.2821,5732.32,Low
2280,22940.04,0.5,22940,22642.45,38,10,61,self-employed,3832.66,6,south,0.987,0.987,14997.77,High
2281,65641,0.19,24944,9801.9,52,1,43,self-employed,31864.16,11,east,0.1493,0.393,6259.39,Low
2282,62957.62,0.1,12592,2533.94,23,1,39,salaried,24384.88,13,north,0.0402,0.2012,156.61,Low
2283,21988.2,0.16,7036,4086.41,22,4,65,contract,3086.03,8,south,0.1858,0.5808,2000.39,Medium
2284,29572.99,0.4,23658,18005.23,61,13,31,self-employed,2445.36,11,south,0.6088,0.7611,10829.85,High
2285,44462.56,0.24,21342,11347.77,31,3,21,contract,5150.87,1,east,0.2552,0.5317,9285.67,Medium
2286,46573.81,0.19,17698,8985.39,37,8,44,salaried,10450.04,1,south,0.1929,0.5077,6590.52,Medium
2287,28474.37,0.31,17654,17172.52,42,7,27,salaried,3953.2,12,west,0.6031,0.9727,17008.5,High
2288,60812.02,0.23,27974,9843.58,39,8,45,salaried,5767.2,4,south,0.1619,0.3519,770.8,Medium
2289,35421.67,0.25,17711,8458.31,25,9,41,salaried,7391.02,5,north,0.2388,0.4776,4625.64,Medium
2290,20654.06,0.28,11566,7315.12,53,17,35,salaried,1810.68,13,north,0.3542,0.6325,812,High
2291,87910.62,0.08,14066,2839.88,61,3,21,salaried,44148.96,15,north,0.0323,0.2019,2282.78,Low
2292,30147.52,0.37,22309,14071.09,21,18,32,self-employed,746.9,13,west,0.4667,0.6307,8092.14,High
2293,80917.64,0.14,22657,10772.93,49,1,27,salaried,33087.7,9,east,0.1331,0.4755,2951.78,Low
2294,10792.11,0.28,6044,4387.68,28,13,35,salaried,1691.21,11,west,0.4066,0.726,1931.78,High
2295,46603.61,0.17,15845,6536.33,46,5,41,contract,17033.61,14,west,0.1403,0.4125,6086.12,Low
2296,78825.67,0.11,17342,6926.67,61,4,39,salaried,16264.61,7,west,0.0879,0.3994,5399.71,Low
2297,32594.37,0.36,23468,15398.69,53,17,49,salaried,5010.36,7,south,0.4724,0.6562,8189.06,High
2298,101544.02,0.22,44679,6988.72,59,2,45,self-employed,41000.27,8,east,0.0688,0.1564,5598.42,Low
2299,27920.65,0.22,12285,5542.73,43,4,53,contract,3658.43,15,south,0.1985,0.4512,169.63,Medium
2300,86981.49,0.22,38272,12531.55,68,5,69,contract,23336.05,5,west,0.1441,0.3274,11241.46,Low
2301,86654.83,0.06,10399,2814.91,36,5,52,salaried,29214.68,5,north,0.0325,0.2707,2116.76,Low
2302,21281.56,0.35,14897,13514.31,48,19,69,contract,499.59,1,west,0.635,0.9072,10764.41,High
2303,82111.23,0.15,24633,7744.06,55,0,55,salaried,35753.87,14,east,0.0943,0.3144,4153.8,Low
2304,42570.24,0.38,32353,21118.08,69,3,64,self-employed,11120.22,9,north,0.4961,0.6527,14675.56,Medium
2305,62810.42,0.08,10050,3386.44,31,2,58,salaried,10172.81,6,east,0.0539,0.337,2173.76,Low
2306,20635.63,0.38,15683,13125.85,50,11,46,self-employed,628.15,9,west,0.6361,0.8369,10672.91,High
2307,65174.21,0.21,27373,15434.88,68,9,31,salaried,14595.28,3,east,0.2368,0.5639,10875.38,Medium
2308,47892.97,0.35,33525,18143.79,28,7,55,self-employed,11796.05,5,south,0.3788,0.5412,9122.29,Medium
2309,16518.7,0.5,16519,13956.03,38,10,28,self-employed,630.41,2,north,0.8449,0.8448,1187.15,High
2310,63129.2,0.1,12626,3533.82,65,4,66,salaried,20030.34,10,east,0.056,0.2799,3512.82,Low
2311,60572.73,0.2,24229,8146.24,65,4,34,salaried,3201.98,5,north,0.1345,0.3362,2869.07,Medium
2312,40106.35,0.29,23262,10411.2,36,7,30,self-employed,8601.38,15,north,0.2596,0.4476,7916.94,Medium
2313,74394.09,0.13,19342,7878.41,21,5,22,salaried,41183.05,13,west,0.1059,0.4073,4814.85,Low
2314,52925.3,0.3,31755,10009.02,59,3,66,salaried,14023.26,13,west,0.1891,0.3152,9786.51,Medium
2315,41598,0.37,30783,17738.79,24,3,29,self-employed,5019.64,13,north,0.4264,0.5763,17097.32,Medium
2316,39681.48,0.14,11111,7692.62,58,8,23,contract,8344.61,15,east,0.1939,0.6923,3342.6,Medium
2317,83330.69,0.05,8333,2286.45,67,0,41,salaried,34060.32,14,north,0.0274,0.2744,1948.53,Low
2318,69377.1,0.09,12488,2309.85,35,5,46,salaried,19892.18,8,west,0.0333,0.185,278.06,Low
2319,72975.64,0.1,14595,1593.81,36,5,28,salaried,16856.17,11,east,0.0218,0.1092,336.98,Low
2320,103902.91,0.13,27015,11937.96,46,4,68,salaried,58784.35,2,north,0.1149,0.4419,6844.38,Low
2321,67652.44,0.06,8118,1290.39,26,1,22,salaried,19311.42,8,west,0.0191,0.159,273.57,Low
2322,42509.68,0.26,22105,7013.01,27,8,26,self-employed,9135.82,4,north,0.165,0.3173,833.95,Medium
2323,112051.27,0.19,42579,12525.69,27,0,48,self-employed,20004.93,10,north,0.1118,0.2942,2541.35,Low
2324,1000,0.31,620,466.67,42,17,49,salaried,41.54,10,north,0.4667,0.7527,155.11,High
2325,63992.39,0.3,38395,26259.23,51,3,46,self-employed,4351.55,15,east,0.4103,0.6839,25800.89,Medium
2326,87898.91,0.15,26370,7515.71,62,1,45,salaried,34414.07,1,west,0.0855,0.285,660.81,Low
2327,86996.43,0.1,17399,7554.16,66,0,32,salaried,31998.21,13,west,0.0868,0.4342,645.31,Low
2328,49510.15,0.28,27726,18653.99,37,5,25,salaried,4668.44,5,south,0.3768,0.6728,817.84,Medium
2329,21984.13,0.49,21544,14514.13,57,12,54,salaried,1660.05,13,north,0.6602,0.6737,3473.27,High
2330,34951.14,0.17,11883,5211.07,31,5,68,salaried,1950.52,1,north,0.1491,0.4385,582.39,Medium
2331,44738.72,0.26,23264,15570.86,34,5,57,self-employed,4694.31,7,south,0.348,0.6693,687.29,Medium
2332,78308.21,0.15,23492,7572.53,47,0,35,self-employed,23585.47,8,north,0.0967,0.3223,3370.48,Low
2333,83399.24,0.14,23352,5349.37,57,5,64,contract,6145.41,3,east,0.0641,0.2291,4304.18,Low
2334,41962.72,0.28,23499,11942.3,69,4,56,salaried,2724.63,3,south,0.2846,0.5082,1189.21,Medium
2335,92611.37,0.11,20375,7996.52,50,4,35,salaried,20291.59,7,west,0.0863,0.3925,846.5,Low
2336,92255.68,0.15,27677,9613.26,28,1,63,contract,35105.96,4,north,0.1042,0.3473,7800.42,Low
2337,58283.06,0.14,16319,7726.01,27,3,68,salaried,23124.85,3,west,0.1326,0.4734,2530.64,Low
2338,28049.28,0.25,14025,9609.82,65,8,43,self-employed,5071.85,15,north,0.3426,0.6852,4807.09,Medium
2339,37218.71,0.23,17121,10008.67,38,6,26,contract,8691.91,8,south,0.2689,0.5846,7816,Medium
2340,31679.27,0.25,15840,8957.29,70,4,66,self-employed,3217.81,3,west,0.2827,0.5655,3661.86,Medium
2341,95976.99,0.1,19195,2023.61,27,0,70,salaried,27232.96,13,north,0.0211,0.1054,40.07,Low
2342,38534.31,0.24,18496,11346.9,53,5,64,contract,10672.7,14,east,0.2945,0.6135,4722.12,Medium
2343,28642.78,0.5,28643,22908,23,20,63,self-employed,1890.68,7,south,0.7998,0.7998,20307.59,High
2344,43639.36,0.24,20947,13612.53,50,5,65,salaried,3882.65,2,north,0.3119,0.6499,1667.17,Medium
2345,54082.47,0.29,31368,21118.31,57,8,41,self-employed,11502.83,11,north,0.3905,0.6732,14280.24,Medium
2346,73461.72,0.08,11754,2910.31,22,4,43,salaried,25224.72,11,north,0.0396,0.2476,1447.18,Low
2347,29323.2,0.29,17007,11261.8,54,3,63,salaried,3711.43,1,south,0.3841,0.6622,5990.7,Medium
2348,69600.65,0.11,15312,5570.92,38,4,36,contract,32783.7,12,north,0.08,0.3638,4624.15,Low
2349,38678.69,0.11,8509,2307.98,62,1,67,salaried,13779.22,6,north,0.0597,0.2712,1813.73,Low
2350,57367.03,0.11,12621,1518.43,48,5,35,salaried,6551.9,8,west,0.0265,0.1203,1495.59,Low
2351,85098.71,0.09,15318,6079.12,29,4,45,salaried,11314.23,1,west,0.0714,0.3969,1022.45,Low
2352,46941.34,0.27,25348,16660.83,31,6,56,salaried,4617.81,13,south,0.3549,0.6573,4227.36,Medium
2353,21002.61,0.36,15122,12595.46,65,18,31,salaried,1505.42,10,south,0.5997,0.8329,9404.42,High
2354,43286.28,0.15,12986,5988.43,49,5,35,contract,6744.2,12,east,0.1383,0.4611,5025.55,Medium
2355,56101.62,0.14,15708,4407.46,49,3,24,salaried,14756.41,9,north,0.0786,0.2806,3622.94,Low
2356,51757.79,0.31,32090,18715.76,37,5,41,self-employed,4288.44,15,west,0.3616,0.5832,8545.18,Medium
2357,42949.16,0.24,20616,7819.8,43,4,33,self-employed,12721.66,3,west,0.1821,0.3793,844.48,Medium
2358,50274.27,0.22,22121,8444.95,51,7,42,salaried,2335.37,3,north,0.168,0.3818,3098.06,Medium
2359,87040.47,0.1,17408,4157.27,28,5,39,salaried,26386.79,4,north,0.0478,0.2388,1165.84,Low
2360,84250.97,0.15,25275,2828.92,66,4,54,salaried,37619.47,11,south,0.0336,0.1119,1444.99,Low
2361,35523.27,0.3,21314,12097.32,43,7,34,contract,1717.44,15,east,0.3405,0.5676,1989.65,Medium
2362,47778.26,0.15,14333,6869.75,45,3,24,salaried,4880.31,1,east,0.1438,0.4793,4390.43,Medium
2363,28063.38,0.5,28063,26869.93,22,11,68,self-employed,1235.37,9,south,0.9575,0.9575,25939.64,High
2364,69910.25,0.14,19575,7023.74,42,0,66,contract,24194.11,11,south,0.1005,0.3588,5165.01,Low
2365,48181.87,0.33,31800,18503.92,30,6,47,self-employed,8791.36,3,west,0.384,0.5819,18211.19,Medium
2366,58228.99,0.19,22127,8159.2,29,2,49,self-employed,25191.33,13,south,0.1401,0.3687,5806.24,Low
2367,88235.33,0.11,19412,5186.23,69,1,67,contract,17293.57,10,east,0.0588,0.2672,3845.9,Low
2368,48070.71,0.28,26920,18119.48,55,3,48,salaried,13877.58,4,west,0.3769,0.6731,9636.73,Medium
2369,35436.41,0.43,30475,29431.08,32,20,55,self-employed,1877.75,1,east,0.8305,0.9657,27901.3,High
2370,64230.98,0.21,26977,13299.83,48,5,28,salaried,16772.86,4,north,0.2071,0.493,4782.46,Medium
2371,76194.34,0.07,10667,4391.98,57,4,36,salaried,19485.4,13,east,0.0576,0.4117,3356.13,Low
2372,87660.17,0.13,22792,11260.18,32,4,62,salaried,18172.43,1,west,0.1285,0.494,17.97,Low
2373,85186.17,0.12,20445,4753.35,45,2,56,salaried,24618.65,5,east,0.0558,0.2325,3846.17,Low
2374,75878.03,0.08,12140,4248.29,39,4,50,salaried,6983.69,5,west,0.056,0.3499,1250.04,Low
2375,27245.52,0.17,9263,4889.21,24,8,38,salaried,4652.33,14,west,0.1795,0.5278,410.53,Medium
2376,33643.87,0.2,13458,6948.49,39,3,22,salaried,6674,11,south,0.2065,0.5163,5027.99,Medium
2377,39663.78,0.14,11106,7477.11,33,4,69,salaried,6026.56,7,east,0.1885,0.6732,3904.59,Medium
2378,47694.2,0.29,27663,9699.74,64,3,33,contract,2989.66,14,south,0.2034,0.3506,2778.16,Medium
2379,58818.24,0.27,31762,16089.13,33,7,24,salaried,7423.27,8,south,0.2735,0.5066,12132.96,Medium
2380,43977.04,0.25,21989,6824.11,27,4,46,salaried,2603.18,4,east,0.1552,0.3103,2905.57,Medium
2381,95604.87,0.2,38242,8537.22,67,4,45,self-employed,20957.49,7,west,0.0893,0.2232,5550.55,Low
2382,101732.41,0.08,16277,6022.91,32,1,50,salaried,23914.52,4,north,0.0592,0.37,6010.76,Low
2383,71408.66,0.18,25707,10595.49,43,3,31,contract,24753.48,3,east,0.1484,0.4122,42.3,Low
2384,15175.71,0.36,10927,10290.02,34,20,27,contract,674.69,15,south,0.6781,0.9417,8725.47,High
2385,25261.89,0.27,13641,8602.64,70,10,51,salaried,2770.83,6,south,0.3405,0.6306,4806.5,High
2386,31616.28,0.21,13279,4964.04,20,6,64,contract,8982.33,4,west,0.157,0.3738,1847.77,Medium
2387,63173.77,0.27,34114,15712.94,41,3,30,self-employed,3509.56,14,south,0.2487,0.4606,14947.93,Medium
2388,56660.63,0.12,13599,6153.37,53,3,59,salaried,6105.63,3,north,0.1086,0.4525,5778.1,Medium
2389,101135.24,0.17,34386,6931.29,69,0,33,self-employed,36536.67,15,south,0.0685,0.2016,419.65,Low
2390,54051.63,0.26,28107,13341.72,70,4,51,self-employed,25235.22,15,west,0.2468,0.4747,9287.46,Low
2391,74547.33,0.25,37274,11687.92,59,2,27,self-employed,27844.07,9,east,0.1568,0.3136,7047.96,Low
2392,25373.06,0.5,25373,21892.05,22,9,69,self-employed,2178.01,5,west,0.8628,0.8628,14837.65,High
2393,86026.2,0.09,15485,6191.88,45,3,62,salaried,52230.51,13,south,0.072,0.3999,5872.51,Low
2394,41389.85,0.27,22351,11567.84,33,6,62,contract,9174.05,14,west,0.2795,0.5176,11457.23,Medium
2395,6821.12,0.26,3547,3310.97,60,19,56,contract,313.14,7,south,0.4854,0.9335,811.96,High
2396,86936.34,0.2,34775,17176.63,27,4,40,self-employed,13966.34,12,west,0.1976,0.4939,5046.14,Low
2397,62668.82,0.3,37601,17174.92,68,6,24,salaried,2859.83,14,east,0.2741,0.4568,12620.37,Medium
2398,39069.73,0.34,26567,22780.5,35,17,27,salaried,6136.46,6,south,0.5831,0.8575,15998.5,High
2399,42343.8,0.22,18631,7951.68,61,6,21,self-employed,4785.07,10,north,0.1878,0.4268,1159.04,Medium
2400,45785.32,0.29,26555,8699.44,40,7,64,contract,3081.62,15,north,0.19,0.3276,8249.44,Medium
2401,64907.8,0.12,15578,1726.49,29,4,65,contract,20069.25,5,north,0.0266,0.1108,1391.44,Low
2402,45794.71,0.34,31140,12238.93,44,8,62,contract,13211,7,north,0.2673,0.393,4056.42,Medium
2403,73567.17,0.06,8828,1455.97,57,2,67,salaried,19190.79,11,south,0.0198,0.1649,845.12,Low
2404,72225.31,0.13,18779,7303.25,41,3,33,contract,29714.26,6,south,0.1011,0.3889,5286.64,Low
2405,30035.09,0.15,9011,4373.43,68,8,42,salaried,4016.82,10,east,0.1456,0.4853,3859.33,Medium
2406,103114.32,0.07,14436,4562.34,67,2,41,salaried,33239.91,2,west,0.0442,0.316,4513.43,Low
2407,23296.12,0.38,17705,11202.21,66,9,42,salaried,1869.67,13,south,0.4809,0.6327,7918.52,High
2408,72824.16,0.2,29130,3139.13,65,3,48,contract,17377.25,13,north,0.0431,0.1078,1837.33,Low
2409,47243.77,0.19,17953,8510.66,23,3,29,contract,12202.23,13,south,0.1801,0.4741,8142.57,Medium
2410,71318.04,0.07,9985,2019.71,23,5,46,salaried,9101.24,3,north,0.0283,0.2023,1042.03,Low
2411,10319.53,0.36,7430,6306.49,49,13,29,salaried,836.28,2,east,0.6111,0.8488,1437.67,High
2412,99582.65,0.17,33858,10315.19,21,0,35,contract,35606.2,12,west,0.1036,0.3047,974.2,Low
2413,80517.1,0.14,22545,9725.22,48,2,30,salaried,8376.2,3,south,0.1208,0.4314,1542.71,Low
2414,52873.64,0.12,12690,8063.43,62,7,44,salaried,7780.39,1,west,0.1525,0.6354,4773.58,Medium
2415,26355.28,0.42,22138,18039.21,55,12,62,salaried,2416.26,8,north,0.6845,0.8149,12128.58,High
2416,31641.2,0.45,28477,27415.51,40,16,28,self-employed,2086.5,6,north,0.8664,0.9627,21218.44,High
2417,90530.1,0.07,12674,5996.53,40,0,44,contract,10851.45,13,west,0.0662,0.4731,1815.03,Low
2418,22820.73,0.27,12323,4901.42,67,4,36,salaried,4826.44,2,east,0.2148,0.3977,1815.93,Medium
2419,49483.06,0.16,15835,10941.96,40,10,69,salaried,11036.61,8,west,0.2211,0.691,8718.34,Medium
2420,36069.01,0.28,20199,14025.6,23,7,46,salaried,8020.46,6,west,0.3889,0.6944,2043.57,Medium
2421,66536.44,0.06,7984,1005.87,20,1,47,salaried,14421.15,7,south,0.0151,0.126,865.89,Low
2422,54652.04,0.09,9837,993.01,45,4,57,salaried,15738.11,11,south,0.0182,0.1009,280.54,Low
2423,37658.87,0.4,30127,18782.36,70,14,24,contract,2881.26,1,north,0.4987,0.6234,8641.13,High
2424,24045.69,0.5,24046,17790.79,21,7,70,self-employed,426.3,7,south,0.7399,0.7399,4039.27,High
2425,40837.88,0.22,17969,11198.65,28,8,44,contract,7722.43,3,east,0.2742,0.6232,1622.36,Medium
2426,37344.58,0.32,23901,11994.12,64,9,39,contract,2087.66,11,east,0.3212,0.5018,9062.12,Medium
2427,68472.25,0.27,36975,15474.3,37,4,56,salaried,3001.1,12,east,0.226,0.4185,12284.12,Medium
2428,95199.43,0.15,28560,3484.37,67,5,59,salaried,27586.98,8,north,0.0366,0.122,1132.8,Low
2429,20976.25,0.23,9649,4422.51,67,6,30,self-employed,3432.28,6,east,0.2108,0.4583,3987.52,Medium
2430,58640.99,0.25,29320,9220.12,61,4,45,salaried,5451.06,4,east,0.1572,0.3145,6258.04,Medium
2431,66218.12,0.26,34433,5822.26,60,3,38,self-employed,16775.98,11,south,0.0879,0.1691,3048.62,Low
2432,29602.35,0.38,22498,21406.61,30,14,39,salaried,1840.58,8,north,0.7231,0.9515,18165.82,High
2433,21896.48,0.42,18393,16639.23,44,7,56,self-employed,1248.15,9,west,0.7599,0.9047,14604.73,High
2434,12853.91,0.27,6941,6929.1,45,9,30,salaried,588.6,10,east,0.5391,0.9983,4153.55,High
2435,72271.84,0.07,10118,4631.71,55,1,53,salaried,28586.87,2,south,0.0641,0.4578,2706.16,Low
2436,47411.72,0.3,28447,18271.14,61,3,70,self-employed,3718.09,15,west,0.3854,0.6423,12509.99,Medium
2437,26801.72,0.26,13937,9336.36,54,7,25,salaried,2342.41,6,east,0.3483,0.6699,5314.24,High
2438,74745.81,0.06,8969,3222.83,57,5,67,salaried,6193.83,5,west,0.0431,0.3593,1866.55,Low
2439,45533.12,0.2,18213,9838.91,22,4,69,self-employed,11116.04,5,west,0.2161,0.5402,5885.75,Medium
2440,25926.03,0.49,25408,24573.7,60,11,55,salaried,3855.44,10,north,0.9478,0.9672,7913.69,High
2441,54125.7,0.23,24898,15247.72,54,5,64,contract,14931.19,11,north,0.2817,0.6124,11492.29,Medium
2442,34174.72,0.45,30757,27985.62,69,12,54,salaried,1383.18,3,east,0.8189,0.9099,10024.77,High
2443,45018.69,0.36,32413,13934.19,59,5,53,self-employed,4014.98,12,east,0.3095,0.4299,9024.77,Medium
2444,60146.01,0.1,12029,1801.53,41,5,41,salaried,13890.83,8,north,0.03,0.1498,1308.76,Low
2445,89603.24,0.11,19713,4881.38,27,3,37,salaried,31218.76,14,east,0.0545,0.2476,2718.44,Low
2446,51829.58,0.28,29025,11127.4,34,4,42,salaried,4450.83,8,east,0.2147,0.3834,2591.34,Medium
2447,93374.89,0.2,37350,14606.84,64,1,68,self-employed,19017.4,12,north,0.1564,0.3911,8451.09,Low
2448,35408.03,0.14,9914,4795.67,26,9,57,salaried,7033.1,5,west,0.1354,0.4837,3918.76,Medium
2449,92098.37,0.08,14736,2842.68,38,1,35,salaried,14640.39,8,east,0.0309,0.1929,228.04,Low
2450,27214.58,0.43,23405,20203.05,59,7,55,self-employed,958.17,10,south,0.7424,0.8632,13302.72,High
2451,88695.91,0.09,15965,2037.75,61,2,48,salaried,46803.27,15,north,0.023,0.1276,220.77,Low
2452,37347.62,0.26,19421,12956.41,36,4,27,self-employed,7720.56,8,east,0.3469,0.6671,8391.88,Medium
2453,26244.02,0.21,11022,5856.27,20,9,52,contract,3408.24,3,east,0.2231,0.5313,1633.33,Medium
2454,15460.2,0.26,8039,6305.75,64,9,31,salaried,701.58,2,north,0.4079,0.7844,5616.68,High
2455,93248.42,0.06,11190,2234,48,1,30,salaried,33270.61,9,south,0.024,0.1996,884.3,Low
2456,36981.02,0.39,28845,23628.6,32,16,29,salaried,1010.05,2,south,0.6389,0.8192,9091.68,High
2457,91704.49,0.27,49520,10640.23,67,3,34,self-employed,25452.6,9,north,0.116,0.2149,9082.03,Low
2458,61618.42,0.11,13556,3494.89,48,2,33,salaried,9636.81,4,south,0.0567,0.2578,3366.07,Low
2459,44562.02,0.24,21390,14019.4,60,8,45,salaried,11458.63,12,east,0.3146,0.6554,402.99,Medium
2460,47919.86,0.16,15334,5791,61,8,22,salaried,12705.39,13,south,0.1208,0.3777,2841.73,Medium
2461,45444.53,0.17,15451,6786.29,25,6,55,salaried,8333.57,2,east,0.1493,0.4392,3841.35,Medium
2462,46588.05,0.2,18635,10479.15,24,6,27,salaried,12635.39,10,west,0.2249,0.5623,9706.77,Medium
2463,64036.64,0.14,17930,6991.09,53,1,41,salaried,12658.08,1,south,0.1092,0.3899,4154.51,Low
2464,57636.7,0.09,10375,1514.41,30,4,38,salaried,21144.56,4,west,0.0263,0.146,874.47,Low
2465,65273.05,0.07,9138,4335.93,28,2,23,salaried,17633.88,9,north,0.0664,0.4745,3206.67,Low
2466,16287.97,0.48,15636,9550.93,57,9,62,salaried,245.48,12,south,0.5864,0.6108,7555.12,High
2467,46141.52,0.19,17534,5729.4,59,6,59,salaried,12474.83,9,east,0.1242,0.3268,2684.89,Medium
2468,83471.19,0.06,10017,4055.27,60,2,61,salaried,11458.9,4,south,0.0486,0.4048,653.22,Low
2469,59356.1,0.1,11871,4850.37,28,2,69,salaried,26231.13,9,north,0.0817,0.4086,4150.41,Low
2470,78738.08,0.26,40944,15003.35,27,0,31,self-employed,24352.51,15,north,0.1905,0.3664,2475.35,Low
2471,37918.25,0.45,34126,27596.44,63,16,59,salaried,2570.78,12,east,0.7278,0.8087,27044.1,High
2472,82134.26,0.16,26283,5662.8,59,4,44,self-employed,25574.64,6,south,0.0689,0.2155,2054.56,Low
2473,40691.76,0.2,16277,10352.06,22,9,66,salaried,3441.32,1,west,0.2544,0.636,9849.91,Medium
2474,93014.56,0.15,27904,10589.62,32,4,39,self-employed,7005.53,10,north,0.1138,0.3795,7430.97,Low
2475,68771.37,0.19,26133,17959.13,38,9,24,salaried,18026.2,13,north,0.2611,0.6872,15538.08,Medium
2476,83114.78,0.11,18285,5151.37,53,4,46,contract,33343.13,14,east,0.062,0.2817,4855.53,Low
2477,71101.11,0.18,25596,7377.05,51,0,58,self-employed,23854.07,6,south,0.1038,0.2882,4938.66,Low
2478,46174.16,0.14,12929,7971.45,68,3,62,salaried,11112.1,9,west,0.1726,0.6166,6220.34,Medium
2479,58832.46,0.3,35299,24611.15,35,8,52,salaried,2920.84,13,south,0.4183,0.6972,4998.86,Medium
2480,44256.7,0.35,30980,20402.27,55,10,59,self-employed,7461.58,2,south,0.461,0.6586,7793.49,Medium
2481,80502.49,0.1,16100,3525.76,37,5,65,contract,40670.21,6,west,0.0438,0.219,1412.29,Low
