customer_id,income,income_volatility,credit_limit,loan_amount,transaction_frequency,missed_payment_count,age,employment_type,average_balance,account_tenure,region,debt_to_income,credit_utilization,loan_amount_outstanding
1993,3714653.52,0.08,615147,60327.3,35,0,58,salaried,1673421.56,1,south,0.0162,0.0981,13540.41
1994,2841482.34,0.1,554657,40288.36,39,0,55,salaried,1564365.6,15,west,0.0142,0.0726,7648.38
1995,4378315.13,0.07,631353,43233.99,45,0,29,salaried,1608875.09,8,north,0.0099,0.0685,826.14
1996,4652658.35,0.09,824451,66128.34,55,0,30,salaried,1864479.97,1,east,0.0142,0.0802,11737.42
1997,3243681.39,0.07,484606,37633.25,20,0,34,salaried,1804250,9,east,0.0116,0.0777,7526.24
1998,3431043.38,0.07,478974,24396.33,54,0,58,salaried,2685405.54,3,west,0.0071,0.0509,3464.5
1999,4820259.09,0.07,660375,75915.03,70,0,40,salaried,2839568.94,5,west,0.0157,0.115,17434.8
2000,4684305.29,0.07,632381,34385.8,50,0,51,salaried,2387599.85,6,north,0.0073,0.0544,5405.14
2001,3810622.79,0.05,397067,21982.73,26,0,42,salaried,2786146.35,14,west,0.0058,0.0554,4761.08
2002,3894321.71,0.07,548320,61656.8,43,0,43,salaried,3099514.04,8,north,0.0158,0.1124,5477.32
2003,3314602.46,0.05,338089,17330.64,58,0,45,salaried,3488415.11,14,south,0.0052,0.0513,2198.45
2004,4301233.03,0.09,737231,68407.35,29,0,58,salaried,2869880.89,10,west,0.0159,0.0928,16448.08
2005,4572865.24,0.06,523136,51857.1,64,0,40,salaried,3023880.95,3,east,0.0113,0.0991,583.96
2006,3189181.29,0.1,636561,89443.77,49,0,55,salaried,3180350.43,13,west,0.028,0.1405,19360.04
2007,4676473.09,0.1,932489,58762.46,30,0,44,salaried,2416049.99,13,west,0.0126,0.063,1347.12
2008,2978839.78,0.06,361631,44293.54,67,0,27,salaried,3134086.17,13,north,0.0149,0.1225,5766.61
2009,3927067.12,0.07,585918,72099.98,26,0,31,salaried,1809799.17,6,west,0.0184,0.1231,3078.97
2010,4684312.14,0.08,721384,89154.71,35,0,47,salaried,3080646.15,15,north,0.019,0.1236,3503.1
2011,2988631.05,0.09,546919,62278.06,52,0,43,salaried,2587010.02,12,north,0.0208,0.1139,6992.98
2012,4570305.89,0.08,771468,97766.4,43,0,51,salaried,3040477.97,15,south,0.0214,0.1267,16549.05
2013,4640140.21,0.07,690453,48517.56,41,0,38,salaried,2983541.99,11,east,0.0105,0.0703,6958.67
2014,4234360.41,0.09,726616,51871.6,22,0,45,salaried,1720508.57,13,north,0.0123,0.0714,5472.08
2015,4444172.09,0.08,729733,81671.76,29,0,51,salaried,3364464.48,7,east,0.0184,0.1119,7819.9
2016,2768561.24,0.08,420821,61560.78,24,0,50,salaried,2971360.9,8,east,0.0222,0.1463,8452.52
2017,3843045.84,0.07,515737,30119.33,22,0,26,salaried,1543444.54,10,south,0.0078,0.0584,2953.34
2018,2882405.83,0.06,363183,30354.32,30,0,28,salaried,3260231.51,4,west,0.0105,0.0836,1250.45
2019,4835412.82,0.1,921630,71840.31,58,0,43,salaried,2188570.82,10,north,0.0149,0.0779,14843.9
2020,3072558.65,0.06,345970,44120.72,52,0,48,salaried,1798240.77,7,north,0.0144,0.1275,9017.56
2021,3081968.83,0.06,374767,22632.42,23,0,45,salaried,2043915.53,9,west,0.0073,0.0604,1616.17
2022,3373280.24,0.08,563338,74098.38,33,0,43,salaried,3081968.03,13,north,0.022,0.1315,9032.04
2023,4740521.68,0.08,781238,49470.11,67,0,46,salaried,3403894.47,8,south,0.0104,0.0633,5282.11
2024,3635846.52,0.08,591189,66287.31,68,0,37,salaried,2032069.67,7,north,0.0182,0.1121,7327.5
2025,3331340.44,0.09,602973,70140.47,59,0,33,salaried,2418615.78,14,north,0.0211,0.1163,2602.16
2026,2885306.66,0.06,328925,31253.26,41,0,28,salaried,2924419.94,3,east,0.0108,0.095,7806.79
2027,4623854.22,0.1,887780,44416.32,58,0,37,salaried,2684476.41,8,north,0.0096,0.05,10540.55
2028,4491303.14,0.07,600038,89032.61,51,0,44,salaried,1687949.6,5,north,0.0198,0.1484,15545.4
2029,2795379.96,0.07,388558,54155.96,44,0,40,salaried,2092968.53,5,north,0.0194,0.1394,5026.7
2030,3837893.66,0.06,457477,37037.66,48,0,48,salaried,1546091.11,9,south,0.0097,0.081,7830.47
2031,2947362.74,0.06,350147,39597.12,43,0,47,salaried,3086633.16,2,south,0.0134,0.1131,663.89
2032,4758523.23,0.06,594815,86812.35,45,0,33,salaried,2870740.92,2,south,0.0182,0.1459,18615.55
2033,4920844.11,0.09,879847,56348.11,29,0,50,salaried,2151012.81,15,east,0.0115,0.064,13044.2
2034,3300144.46,0.1,632968,84934.25,40,0,44,salaried,1601314.49,13,north,0.0257,0.1342,6492.41
2035,3061287.35,0.09,521643,38379.46,50,0,50,salaried,3190118.07,7,west,0.0125,0.0736,8560.72
2036,2617758.05,0.07,367533,27033.33,42,0,43,salaried,1638160.26,10,west,0.0103,0.0736,5260.33
2037,3896367.58,0.08,626536,52151.58,30,0,46,salaried,1880220.33,12,east,0.0134,0.0832,2750.23
2038,2800207.8,0.05,302422,29084.04,70,0,45,salaried,3369534.09,6,north,0.0104,0.0962,5260.72
2039,4499631.66,0.1,886427,115145.31,35,0,32,salaried,1973801.5,6,west,0.0256,0.1299,17010.91
2040,2782953.31,0.08,439150,28120.2,24,0,30,salaried,3353044.73,7,south,0.0101,0.064,2895.63
2041,4537315.26,0.08,714173,73852.76,43,0,43,salaried,2812290.58,8,west,0.0163,0.1034,14785.72
2042,3760860.49,0.05,399403,48561.29,69,0,55,salaried,2789350.91,1,south,0.0129,0.1216,10818.66
2043,2802672.28,0.06,315020,28003.97,52,0,59,salaried,2036839.45,15,south,0.01,0.0889,793.96
2044,3124760.98,0.07,445591,54192.9,32,0,45,salaried,3403755.38,3,north,0.0173,0.1216,2878.82
2045,3848309.92,0.07,569550,58157.58,67,0,34,salaried,2091372.24,10,north,0.0151,0.1021,941.6
2046,3759864.42,0.07,537661,35315.46,60,0,41,salaried,3484059.53,2,east,0.0094,0.0657,3074.49
2047,3072491.67,0.06,368085,48769.67,68,0,57,salaried,2742791.35,15,north,0.0159,0.1325,7468.55
2048,2679449.46,0.06,322606,30679.19,31,0,27,salaried,1920762.88,11,south,0.0114,0.0951,6385.81
2049,3696974.89,0.08,583383,51023.71,43,0,58,salaried,3096165.88,8,south,0.0138,0.0875,5811.76
2050,4524678.31,0.06,573729,52542.46,39,0,53,salaried,2193749.44,12,south,0.0116,0.0916,7507.79
2051,4951498.53,0.07,737773,106680.22,67,0,28,salaried,2124188.79,7,west,0.0215,0.1446,20287.49
2052,3851117.5,0.1,757130,66266.82,56,0,28,salaried,3016300.91,4,south,0.0172,0.0875,4217.57
2053,3407198.95,0.06,432033,52300.43,30,0,57,salaried,2347786.99,12,north,0.0153,0.1211,9756.7
2054,4781369.74,0.07,698080,45595.06,67,0,47,salaried,2605031.84,11,south,0.0095,0.0653,7297.14
2055,2997104.39,0.08,462153,40648.18,36,0,46,salaried,2531318.84,4,west,0.0136,0.088,8356.69
2056,3498271.33,0.08,580713,72087.87,42,0,49,salaried,3123671.77,1,east,0.0206,0.1241,450.66
2057,3503284.63,0.06,434407,56198.93,36,0,35,salaried,1898963.06,10,west,0.016,0.1294,3096.29
2058,3084625.65,0.06,391131,56677.5,51,0,28,salaried,1817580.16,12,south,0.0184,0.1449,551.4
2059,2699998.38,0.06,322920,41694.63,27,0,25,salaried,1807407.46,1,east,0.0154,0.1291,7589.28
2060,3760387.58,0.08,578348,37244.63,37,0,26,salaried,2548970.04,14,north,0.0099,0.0644,8661.43
2061,3532959.06,0.06,409823,52820.46,69,0,55,salaried,2672246.61,13,east,0.015,0.1289,9662.77
2062,2960681.39,0.06,333373,46803.29,30,0,56,salaried,2673972.83,6,south,0.0158,0.1404,8438.84
2063,4273951.23,0.08,702638,75127.58,37,0,59,salaried,2424897.82,1,west,0.0176,0.1069,15996.29
2064,3770537.65,0.08,591220,31392.68,67,0,49,salaried,1580595.18,3,south,0.0083,0.0531,5439.44
2065,4564662.02,0.05,482941,66111.42,43,0,49,salaried,1666448.8,1,north,0.0145,0.1369,9962.6
2066,4186006.11,0.09,760179,39611.95,67,0,58,salaried,2976774.2,13,east,0.0095,0.0521,8533.39
2067,3593733.38,0.08,546966,66230.05,50,0,45,salaried,3179136.11,1,east,0.0184,0.1211,2973.55
2068,3305828.16,0.07,480667,52192.52,69,0,29,salaried,3107427.35,12,east,0.0158,0.1086,833.35
2069,3981763.33,0.09,685660,51414.77,64,0,35,salaried,2204445.39,11,west,0.0129,0.075,8756.85
2070,4266541.33,0.07,613529,53881.77,69,0,53,salaried,1608425.09,12,east,0.0126,0.0878,10118.17
2071,3163128.3,0.08,488387,52169.76,53,0,55,salaried,2493196.33,1,east,0.0165,0.1068,3885.9
2072,3882223.21,0.09,726752,72830.97,66,0,48,salaried,2970868.07,11,south,0.0188,0.1002,13351.32
2073,3960363.34,0.1,778607,51232.98,58,0,27,salaried,1890580.62,14,north,0.0129,0.0658,509.87
2074,2742262.34,0.1,525417,73898.68,48,0,59,salaried,1670658.04,1,east,0.0269,0.1406,2537.19
2075,4945860.11,0.1,946638,131346.93,20,0,49,salaried,2777941.48,12,west,0.0266,0.1388,1694.33
2076,3395638.04,0.05,366050,34560.95,35,0,57,salaried,2002728.9,11,south,0.0102,0.0944,3109.51
2077,4331080.93,0.05,474686,25872.06,41,0,59,salaried,1864497.85,7,north,0.006,0.0545,2590.93
2078,3836631.61,0.1,738935,55802.37,39,0,38,salaried,3206547.51,8,west,0.0145,0.0755,9563.03
2079,4460071.44,0.09,801029,102731.21,57,0,48,salaried,2946436.27,1,west,0.023,0.1282,24013.66
2080,3148590.61,0.06,407428,48705.8,34,0,43,salaried,1666192.92,9,east,0.0155,0.1195,2488.02
2081,4442722.78,0.08,668186,84177.86,63,0,54,salaried,1675735.19,12,east,0.0189,0.126,18769.5
2082,4162043.46,0.1,800777,115063.59,36,0,35,salaried,2047798.26,11,south,0.0276,0.1437,17079.42
2083,2521199.5,0.08,396837,45347.69,48,0,39,salaried,2997726.72,1,east,0.018,0.1143,8546.76
2084,3930658.83,0.09,710663,91383.79,59,0,59,salaried,3052400.22,2,north,0.0232,0.1286,14620.34
2085,3278365.34,0.05,345540,50199.71,31,0,38,salaried,1714813.57,1,east,0.0153,0.1453,8319.34
2086,4764274.04,0.07,687961,63888.42,67,0,47,salaried,3390385.68,14,north,0.0134,0.0929,14693.34
2087,2660056,0.09,478810,56071.34,47,0,35,salaried,2874247.85,5,south,0.0211,0.1171,3031.89
2088,4555159.44,0.07,655943,78343.87,49,0,38,salaried,3214957.57,11,north,0.0172,0.1194,10452.1
2089,4613375.72,0.06,562832,79734.25,35,0,50,salaried,2345046.74,9,south,0.0173,0.1417,11047.77
2090,2643790.98,0.08,443099,37236.7,56,0,25,salaried,1965395.87,13,west,0.0141,0.084,1352.15
2091,2613345.18,0.07,367959,34814.21,30,0,28,salaried,2482770.94,12,north,0.0133,0.0946,2309.55
2092,3323004.89,0.07,446612,48926.21,33,0,53,salaried,2053989.69,14,west,0.0147,0.1095,4600.4
2093,3311958.63,0.1,647157,85365.2,25,0,46,salaried,1921935.52,13,east,0.0258,0.1319,1882.55
2094,2572666.16,0.06,330845,35885.01,65,0,38,salaried,1766536.82,12,west,0.0139,0.1085,1460.19
2095,3547262.95,0.09,654825,79421.12,32,0,56,salaried,2985775.19,11,east,0.0224,0.1213,17285.08
2096,4263697.13,0.05,434044,42699.89,47,0,31,salaried,3398928.73,15,north,0.01,0.0984,5362.16
2097,4625448.47,0.05,505099,49970.23,54,0,45,salaried,3086156.95,13,east,0.0108,0.0989,3427.69
2098,2608513.92,0.09,472141,51437.98,53,0,38,salaried,3074719.72,5,north,0.0197,0.1089,2475.79
2099,4946185.65,0.09,888335,93284.83,47,0,34,salaried,2678364.41,13,south,0.0189,0.105,1651.81
2100,4491931.62,0.08,742067,106070.13,64,0,45,salaried,3003887.52,14,west,0.0236,0.1429,19056.72
2101,3440870.93,0.06,400517,21693.41,34,0,40,salaried,2883166.23,5,west,0.0063,0.0542,3874.7
2102,4770184.18,0.08,769908,50447.2,36,0,26,salaried,3132981.67,7,west,0.0106,0.0655,1002.73
2103,3120738.21,0.07,450010,25285.14,47,0,56,salaried,1590263.68,6,north,0.0081,0.0562,3392.13
2104,2703146.62,0.06,337893,30117.78,29,0,40,salaried,2318899,10,south,0.0111,0.0891,5727.52
2105,4022425.1,0.07,575207,45030.01,60,0,53,salaried,2587981.32,2,south,0.0112,0.0783,8988.33
2106,2574677.34,0.06,301237,18155.49,48,0,55,salaried,1870939.68,13,west,0.0071,0.0603,1920.62
2107,3176765.91,0.1,625188,71795.89,61,0,50,salaried,1797845.28,10,east,0.0226,0.1148,12973.21
2108,4705600.74,0.07,665372,66512.34,61,0,31,salaried,2246935.16,9,south,0.0141,0.1,11571.22
2109,4825622.26,0.07,653389,90431.53,53,0,51,salaried,3264693.62,13,west,0.0187,0.1384,19445.9
2110,3185449.69,0.08,532607,64099.79,63,0,32,salaried,1574372.51,2,south,0.0201,0.1204,13743.66
2111,4154327.18,0.06,527600,72595.21,36,0,48,salaried,2603310.46,6,east,0.0175,0.1376,3613.06
2112,4474488.29,0.07,655960,91547.62,22,0,52,salaried,2855448.52,14,north,0.0205,0.1396,2112.48
2113,2675633.6,0.08,427566,27312.99,35,0,50,salaried,2775820.73,9,south,0.0102,0.0639,221.51
2114,3534349.94,0.05,385244,26739.31,60,0,56,salaried,1804833.46,7,north,0.0076,0.0694,5783.28
2115,4030846.54,0.1,766667,45139.15,63,0,45,salaried,2086980.61,15,north,0.0112,0.0589,5037.16
2116,3414636.2,0.09,635805,62468.96,34,0,48,salaried,1661985.02,11,west,0.0183,0.0983,11263.98
2117,4748729.82,0.08,758847,62532.17,53,0,57,salaried,2901892.74,5,south,0.0132,0.0824,10549.72
2118,3144569.39,0.09,535835,48940.21,25,0,48,salaried,2357576.19,3,north,0.0156,0.0913,5926.06
2119,4569817.52,0.06,561174,31423.66,51,0,47,salaried,2452723.28,4,east,0.0069,0.056,2367.96
2120,3052049.61,0.06,338778,49637.59,35,0,58,salaried,2857601.35,13,east,0.0163,0.1465,5107.59
2121,3503465.44,0.09,618712,82284.04,41,0,45,salaried,2413865.72,7,north,0.0235,0.133,626.6
2122,2667712.78,0.08,417230,42845.92,26,0,37,salaried,1732839.95,1,east,0.0161,0.1027,8735.64
2123,2730358.19,0.05,295425,23166.87,31,0,56,salaried,2415279.56,15,east,0.0085,0.0784,5095.41
2124,4481731.05,0.05,463411,46292.77,39,0,41,salaried,3072830.94,12,west,0.0103,0.0999,4181.12
2125,4295424.09,0.06,528337,34195.17,32,0,35,salaried,2242865.71,14,west,0.008,0.0647,8330.05
2126,2583770.47,0.07,361211,53804.91,44,0,40,salaried,3062440.24,13,south,0.0208,0.149,7472.73
2127,4166358.89,0.07,570791,29942.98,64,0,38,salaried,2323684.87,4,south,0.0072,0.0525,1188.75
2128,4837776.43,0.1,962718,133371.04,67,0,34,salaried,1978233.29,6,west,0.0276,0.1385,18647.32
2129,4115231.38,0.07,562141,57228.44,66,0,31,salaried,2936950.77,9,west,0.0139,0.1018,2359.69
2130,2618813.65,0.07,350397,37815.89,64,0,50,salaried,2096109.63,12,north,0.0144,0.1079,3569.12
2131,3700186.38,0.08,563168,41798.69,56,0,52,salaried,3132145.22,6,north,0.0113,0.0742,3832.2
2132,4850275.98,0.08,745972,47235.63,58,0,53,salaried,3472297.93,1,south,0.0097,0.0633,6970.11
2133,3179635.94,0.09,564067,55890.71,20,0,28,salaried,2820822.75,7,west,0.0176,0.0991,11001.45
2134,3226462.29,0.1,618190,62685.11,24,0,45,salaried,1975573.17,13,south,0.0194,0.1014,620.85
2135,3123364.54,0.06,387922,34561.01,40,0,35,salaried,2258811.87,1,west,0.0111,0.0891,73.17
2136,3127662.2,0.05,314017,37069.47,42,0,45,salaried,2614226.77,2,north,0.0119,0.118,2343.7
2137,3244078.18,0.08,513213,31431.32,35,0,58,salaried,1685882.25,13,north,0.0097,0.0612,5434.37
2138,3735212.68,0.08,567752,73653.8,36,0,34,salaried,1906577.22,7,east,0.0197,0.1297,7120.39
2139,2592847.88,0.08,420560,29996.28,39,0,45,salaried,2642484.16,3,north,0.0116,0.0713,1048.21
2140,3275635.29,0.05,344597,26754.93,69,0,31,salaried,1531585.08,3,north,0.0082,0.0776,4551
2141,3839222.22,0.09,674167,52017.63,39,0,47,salaried,2357768.23,12,north,0.0135,0.0772,3297.72
2142,4236439.43,0.09,742224,56066.51,66,0,34,salaried,1664426.98,14,north,0.0132,0.0755,5087.93
2143,4655676.18,0.05,508400,40842.02,26,0,28,salaried,3470948.9,9,north,0.0088,0.0803,3007.39
2144,2909152.81,0.08,486992,62618.18,66,0,32,salaried,1824237.76,1,east,0.0215,0.1286,4281.17
2145,2678459.95,0.08,431768,25073.37,52,0,29,salaried,1723146.12,3,north,0.0094,0.0581,4717
2146,3016831.56,0.08,497777,56469.5,62,0,51,salaried,2881412.8,5,north,0.0187,0.1134,10068.42
2147,3039356.16,0.05,305151,24349.95,35,0,28,salaried,3358413,14,south,0.008,0.0798,5119.13
2148,4689143.77,0.07,668672,74984.89,58,0,47,salaried,2559748.19,8,north,0.016,0.1121,517.25
2149,3689297.01,0.06,450832,38915.57,57,0,54,salaried,3282689.92,8,north,0.0105,0.0863,7033.89
2150,3908003.83,0.06,433007,35409.43,56,0,29,salaried,1667411.21,3,south,0.0091,0.0818,3704.69
2151,2605929.07,0.07,343983,31369.48,52,0,39,salaried,2560468.37,14,west,0.012,0.0912,4084.27
2152,3319216.62,0.07,436145,41486.44,46,0,41,salaried,1910366.73,3,west,0.0125,0.0951,9475.46
2153,4492661.68,0.07,672102,96099.33,65,0,51,salaried,3492770.99,7,north,0.0214,0.143,1884.84
2154,3857069.68,0.09,697358,71928.56,49,0,28,salaried,2255015.52,2,south,0.0186,0.1031,8609.43
2155,3720924.37,0.09,653394,97425.3,54,0,45,salaried,3343570.11,8,west,0.0262,0.1491,102.93
2156,4317140.29,0.06,493881,49392.73,44,0,41,salaried,2080094.83,4,north,0.0114,0.1,8407.6
2157,4068461.38,0.06,511812,54030.84,25,0,27,salaried,2025381.72,15,east,0.0133,0.1056,13425.68
2158,4214854.53,0.05,444246,29142.12,45,0,38,salaried,1928735.49,14,south,0.0069,0.0656,4169.09
2159,4742350.12,0.05,496998,37447.58,63,0,35,salaried,2462312.28,12,east,0.0079,0.0753,914.8
2160,4290222.29,0.05,461628,44051.09,28,0,55,salaried,1802069.71,10,north,0.0103,0.0954,2735.55
2161,3028266.4,0.1,591723,30230.16,63,0,46,salaried,1515141.57,5,west,0.01,0.0511,1182.4
2162,4281873.88,0.06,525814,54804.12,32,0,36,salaried,1826958.05,3,north,0.0128,0.1042,9684.83
2163,3286378.87,0.07,433145,47889.6,26,0,49,salaried,2222852.44,8,west,0.0146,0.1106,8901.28
2164,4774920.77,0.06,590180,77718.39,31,0,30,salaried,2560425.91,9,east,0.0163,0.1317,8583.2
2165,3847990.02,0.06,434053,37818.35,68,0,51,salaried,2824451.1,6,west,0.0098,0.0871,3523.13
2166,3278868.58,0.06,364610,48873.06,37,0,38,salaried,1665069.29,10,east,0.0149,0.134,225.75
2167,2771286.87,0.08,466685,69006.99,64,0,47,salaried,2764482.32,13,north,0.0249,0.1479,14345.12
2168,3604920.79,0.07,534970,41793.25,43,0,59,salaried,2988996.47,4,west,0.0116,0.0781,4905.88
2169,2873177.53,0.07,413738,53977.47,42,0,53,salaried,2588267.3,4,south,0.0188,0.1305,787.22
2170,4107440.92,0.06,467427,58087.49,42,0,32,salaried,1767278.2,13,north,0.0141,0.1243,12533.46
2171,4905107.82,0.07,677886,48766.12,35,0,57,salaried,2560224.01,5,north,0.0099,0.0719,3547.34
2172,4270573.96,0.08,679021,69847.77,66,0,47,salaried,3405080.2,7,north,0.0164,0.1029,7282.2
2173,3409923.64,0.07,472615,37013.38,53,0,58,salaried,3175418.69,7,east,0.0109,0.0783,1085.18
2174,4328126,0.07,572178,49162.9,28,0,54,salaried,1760744.27,8,north,0.0114,0.0859,11597.13
2175,2963851.56,0.06,368703,45720.53,68,0,39,salaried,1723912,4,south,0.0154,0.124,9292.7
2176,4520697.14,0.06,540675,36496.39,42,0,56,salaried,2634150.47,7,west,0.0081,0.0675,6205.55
2177,3494235.18,0.05,360605,39389.56,21,0,43,salaried,2171411.91,12,east,0.0113,0.1092,6095.24
2178,3272251.82,0.09,598168,70123.82,32,0,51,salaried,2515208.43,14,east,0.0214,0.1172,1573.09
2179,2501020.42,0.1,498703,62095.65,69,0,33,salaried,2714331.18,14,east,0.0248,0.1245,11703.38
2180,4457951.42,0.09,846119,55869.36,69,0,33,salaried,1959201.28,3,north,0.0125,0.066,6481.43
2181,2655809.22,0.05,266112,15348.55,34,0,59,salaried,3014779.34,13,south,0.0058,0.0577,2163.98
2182,4589360.63,0.08,732462,99004.79,45,0,53,salaried,1569800.39,10,west,0.0216,0.1352,15529.11
2183,4727229.71,0.07,656139,95059.39,47,0,34,salaried,1607616.86,5,east,0.0201,0.1449,23095.37
2184,3407781.48,0.05,367359,46113.49,50,0,46,salaried,3138634.46,6,north,0.0135,0.1255,4835.63
2185,4599691.25,0.1,912579,103171.29,53,0,45,salaried,2470286.32,10,east,0.0224,0.1131,2108.91
2186,4452647.32,0.06,561034,55621.43,69,0,35,salaried,3496362.36,5,south,0.0125,0.0991,12187.36
2187,3036083.15,0.1,588393,79866.72,34,0,27,salaried,1918569.3,1,north,0.0263,0.1357,11088.28
2188,3195585.88,0.1,612274,91038.28,55,0,51,salaried,2583489.33,12,south,0.0285,0.1487,19112.92
2189,3783016.16,0.05,396460,49483.61,31,0,40,salaried,2054633.56,7,south,0.0131,0.1248,9211.5
2190,3680296.54,0.07,482855,57390.72,46,0,34,salaried,3249340.93,8,west,0.0156,0.1189,14041.34
2191,4664192.46,0.07,614741,63404.63,50,0,37,salaried,2665781.85,3,west,0.0136,0.1031,3379.67
2192,3326183.95,0.07,452361,54121.27,38,0,37,salaried,3324833.39,2,north,0.0163,0.1196,785.28
2193,4112994.68,0.08,680289,54067.49,41,0,51,salaried,2738807.15,12,south,0.0131,0.0795,8747.41
2194,4146017.92,0.07,600343,49776.55,59,0,31,salaried,2629740.41,6,north,0.012,0.0829,9860.01
2195,2786495.08,0.1,554513,30699.84,53,0,50,salaried,3302426.9,1,east,0.011,0.0554,3001.17
2196,3866616.59,0.09,704498,101523.96,40,0,42,salaried,1825779.22,14,west,0.0263,0.1441,4530.61
2197,4887168.43,0.08,801496,109447.69,35,0,42,salaried,2709970.09,9,west,0.0224,0.1366,5002.46
2198,3336086.71,0.09,579812,39073.98,58,0,27,salaried,2158041.09,11,south,0.0117,0.0674,4766.76
2199,3157527.34,0.1,613823,47650.93,39,0,52,salaried,2899472.48,9,south,0.0151,0.0776,6340.29
2200,3514413.04,0.09,638920,92449.53,30,0,36,salaried,2033697.15,1,west,0.0263,0.1447,233.65
2201,4730077,0.08,714242,58211.6,24,0,59,salaried,1606148.43,1,north,0.0123,0.0815,2035.02
2202,3376924.77,0.1,666605,89542.79,21,0,58,salaried,3465643.57,6,west,0.0265,0.1343,12008.18
2203,4898209.34,0.07,660279,92152.3,40,0,41,salaried,2490339.31,4,west,0.0188,0.1396,10873.55
2204,3621427.49,0.06,422258,46762.69,36,0,29,salaried,3211335.07,4,east,0.0129,0.1107,4840.29
2205,3525694.64,0.06,401224,52169.46,70,0,30,salaried,2695748.26,11,east,0.0148,0.13,10109.79
2206,4064938.19,0.08,628439,71896.16,56,0,25,salaried,3307957.86,4,south,0.0177,0.1144,1249.96
2207,3704211.33,0.07,491178,60516.53,54,0,31,salaried,2694297.32,14,east,0.0163,0.1232,893.88
2208,2585616.9,0.09,445243,64578.38,70,0,44,salaried,1617870.47,1,west,0.025,0.145,13790.62
2209,3480186.41,0.05,357763,47495.18,23,0,37,salaried,2709834.27,14,east,0.0136,0.1328,7410.5
2210,3388035.77,0.1,677607,39439.23,30,0,49,salaried,2701360.78,3,west,0.0116,0.0582,9013.77
2211,4918456.01,0.08,794822,115406.71,48,0,44,salaried,1577668.77,10,east,0.0235,0.1452,5573.72
2212,3652020.9,0.09,677815,69245.61,61,0,50,salaried,3490714.77,6,south,0.019,0.1022,4667.44
2213,3337484.95,0.08,513973,60133.27,35,0,45,salaried,2423350.94,8,south,0.018,0.117,8269.25
2214,3395282.24,0.09,609793,58127.15,50,0,27,salaried,3056283.72,11,north,0.0171,0.0953,1062.19
2215,2615322.88,0.08,432051,28044.83,43,0,43,salaried,1628336.31,8,north,0.0107,0.0649,1427.48
2216,3924560.01,0.08,609092,47415.07,44,0,35,salaried,2180824.33,2,east,0.0121,0.0778,6023.44
2217,3356347.37,0.09,595416,77066.44,67,0,48,salaried,2716164.09,4,south,0.023,0.1294,6048.06
2218,3829369.65,0.07,500116,31016.99,66,0,56,salaried,1741295.22,14,east,0.0081,0.062,2787.99
2219,3694363.8,0.08,611048,90907.22,53,0,38,salaried,1617061,2,north,0.0246,0.1488,5224.51
2220,3780031.37,0.07,559445,31871.85,48,0,47,salaried,2317557.98,8,west,0.0084,0.057,1534.78
